platform, song, url
spotify, "Happy Birthday Justice, Justus, Justis, Justyce, Justise, Justiss", https://open.spotify.com/track/1tFTLkgJ272UJKvYQ9gtw2
spotify, "Happy Birthday Katie, Katy, Kati, Katey, Kaiti, Kady, Kaity, Kaydee, Katye, Kaeti, Kayti", https://open.spotify.com/track/65N8jT90a2N4ZaqJ99dH1r
spotify, "Happy Birthday Kenny, Kenney, Keni, Kenni, Kenie, Keny, Kennie, Kenney", https://open.spotify.com/track/5MZHxrsTQQrUj2M1N4obLW
spotify, "Happy Birthday Li, Lee, Leigh", https://open.spotify.com/track/6Ea7ntcTlda8fphbJ4V8oM
spotify, "Happy Birthday Mario, Maario, Mareo, Maryo, Mariou, Marrio", https://open.spotify.com/track/7cKPxXn6gNr5H7Og02k8gH
spotify, "Happy Birthday Messi, Messy, Mesi, Messe, Messie", https://open.spotify.com/track/3I0GUmXttbfOsTsNbrPGkm
spotify, "Happy Birthday Micky, Mickie, Micki, Mikki, Mickey, Mikie, Miki", https://open.spotify.com/track/1qGFqDHPdKLV8Vjaul6M62
spotify, "Happy Birthday Nadia, Nadya, Nadiya, Nadiyah, Nadyah, Nadiia, Nadja", https://open.spotify.com/track/2Alk5KTD3roW9aSbtymOVV
spotify, "Happy Birthday Nushi, Nooshi, Nushe, Nushee", https://open.spotify.com/track/0OlIH05HnRhI8SIqhfOihB
spotify, "Happy Birthday Omar", https://open.spotify.com/track/0r4Meu7Ya8qKK0zzw4dtim
spotify, "Happy Birthday Phil", https://open.spotify.com/track/7AiUpmx23hBV7qVKuHkCSV
spotify, "Happy Birthday Ray, Rae, Rey, Raei, Raye, Rayy, Rei", https://open.spotify.com/track/4e5yC2x7GHlQ9KT8knbYlo
spotify, "Happy Birthday Renaldo, Ronaldo, Reynaldo, Raynaldo, Rinaldo, Reynoldo", https://open.spotify.com/track/3ruw5KA5Se8m1QXL5sL8no
spotify, "Happy Birthday Rick, Ric, Rik, Rique", https://open.spotify.com/track/53JZj71c8V6hZ8MIuUo153
spotify, "Happy Birthday Solly, Sollie, Soli, Sole, Solley", https://open.spotify.com/track/1drZsC1KlNqLoe2x1fzEI6
spotify, "Happy Birthday Solomon, Salomon, Soloman, Sulaiman, Sulayman, Salomone", https://open.spotify.com/track/5MYd0efAPJIb8aJV1iw6bw
spotify, "Happy Birthday Steve", https://open.spotify.com/track/0zE57Sfv3mjH2kZHPjzUiR
spotify, "Happy Birthday Tom", https://open.spotify.com/track/4hIqthcqz7CMMxp28yyNVn
spotify, "Happy Birthday Wei, Way, Wey, Whey", https://open.spotify.com/track/1chvLRKMLxOvWUpYlCAOUB
spotify, "Happy Birthday Will", https://open.spotify.com/track/39Lj1Jl7XhW7jQURw4VScs
spotify, "Happy Birthday Yan, Yann, Yanh", https://open.spotify.com/track/7HJf3wYgNon1JR9FZgkb6Q
spotify, "Happy Birthday Yishai, Yishei, Yeshai, Yishay, Yishaie, Ishai", https://open.spotify.com/track/2R4nEvhRHP2uTPbc7uGmqH
spotify, "Happy Birthday Yoav", https://open.spotify.com/track/7mmsuG95n9EVfUpYi0J5XI
spotify, "Happy Birthday Yumi, Yoomi, Youmi, Yumie", https://open.spotify.com/track/2WhOpcHS8T4dTeshX3oIFv
spotify, "Happy Birthday Amara, Amarah, Amarra, Amera", https://open.spotify.com/track/11i643IpLexIvkTWGyLxbQ
spotify, "Happy Birthday Anaya, Anaiya, Anayah, Anaiyah, Anayeh, Anaiia", https://open.spotify.com/track/2X1g4ObT9urC3pPLEOFU71
spotify, "Happy Birthday Athena, Athina, Atena, Atheena, Athyna", https://open.spotify.com/track/4kRLc4CXvFkaoO8w4dtK80
spotify, "Happy Birthday Autumn, Automn, Autum, Autymn, Autym, Autumm", https://open.spotify.com/track/0Bvpar8Nt0T8MXOJ3kbchj
spotify, "Happy Birthday Beau, Bo, Bow, Boe", https://open.spotify.com/track/72uIfpQNs0SzHGMoPpox3Z
spotify, "Happy Birthday Becky, Beki", https://open.spotify.com/track/4HDcPpxAURirFk7v26j1Jn
spotify, "Happy Birthday Brielle, Briell, Briele, Breel, Bryelle, Bryel", https://open.spotify.com/track/10mRVU6xmmU2sGtwmSC3cJ
spotify, "Happy Birthday Chaim", https://open.spotify.com/track/0go4mqJAP1tdrtuH8RxTMS
spotify, "Happy Birthday Emerson, Emersyn", https://open.spotify.com/track/6Mm4lIcKW0EKwYt4GuyCij
spotify, "Happy Birthday Emery, Emory, Emry, Emmery, Emmory, Emorye, Emmarie", https://open.spotify.com/track/5CZstnwrGrR9jvYDVUFbxJ
spotify, "Happy Birthday Everett, Everitt", https://open.spotify.com/track/04xODI2yGNJRyhYrNrqO6I
spotify, "Happy Birthday Iris", https://open.spotify.com/track/5d8ViLW2P1tcLW8z7eDOS8
spotify, "Happy Birthday Jade, Jayde", https://open.spotify.com/track/4Jh67nWRUTBun9ZkT1tPIv
spotify, "Happy Birthday Jasmine, Jazmin", https://open.spotify.com/track/3JCYZYnvvmN5A4I3Ki7qcy
spotify, "Happy Birthday Kayden, Caden, Kaden", https://open.spotify.com/track/2eBFizkzAOAXxD887MeSiY
spotify, "Happy Birthday Kingston", https://open.spotify.com/track/2rbiRvyxLGSzdgmDOXvZ0F
spotify, "Happy Birthday Meir, Meyer, Mayer", https://open.spotify.com/track/2tURMpVtXbTwr6HKV0z7ik
spotify, "Happy Birthday Melody", https://open.spotify.com/track/6BVKjCDZ5RVsFiWqhUGw7v
spotify, "Happy Birthday Micah, Mica", https://open.spotify.com/track/5Sq7TKNE0tURZff8s9tbJf
spotify, "Happy Birthday Natalia, Nathalia, Natallia, Natalea, Natalya", https://open.spotify.com/track/4cunI7FMPp81oJ0DVBbs8L
spotify, "Happy Birthday Nes, Ness", https://open.spotify.com/track/3y9dd87c0owCT3G0YBlw9k
spotify, "Happy Birthday Nyssa, Nissa", https://open.spotify.com/track/0mPKxzpouJ8Vi6JBluqh3y
spotify, "Happy Birthday Piper", https://open.spotify.com/track/2pRg3GxPkXBM9Kt4evbesC
spotify, "Happy Birthday Quinn", https://open.spotify.com/track/5MgTDYxjjegcnTpNkxfhNh
spotify, "Happy Birthday Reagan, Regan, Raegan, Ragan, Reaghan, Reegan", https://open.spotify.com/track/5yf9uVnN2P8Hrg21b3q2rf
spotify, "Happy Birthday Ryder, Rider", https://open.spotify.com/track/1jSKyV9J1SwL3gD6dSQtha
spotify, "Happy Birthday Sadie", https://open.spotify.com/track/0V5Ik2rI4eopzPpE6VRX4G
spotify, "Happy Birthday Santiago", https://open.spotify.com/track/2c6t20vZZ23E9xwWoqmr8v
spotify, "Happy Birthday Silas, Silus", https://open.spotify.com/track/46QCxUCwQapepeDDqvcjoq
spotify, "Happy Birthday Theo", https://open.spotify.com/track/6yeyLsaDNFgRQchS3mCcrf
spotify, "Happy Birthday Valentina, Valentyna", https://open.spotify.com/track/4uZliTUgGI2dFxYb2TQueX
spotify, "Happy Birthday Vasana, Vasanna", https://open.spotify.com/track/1bkbPh5XJvnFMqWQRjh2SO
spotify, "Happy Birthday Waylon, Waylan", https://open.spotify.com/track/6Z6BLsBNQfTJeHzhCa70US
spotify, "Happy Birthday Weston, Westyn", https://open.spotify.com/track/4gv7PlR3fFnfQp4nCzAPZw
spotify, "Happy Birthday Zoe, Zoey, Zoi", https://open.spotify.com/track/0LGwoOlgTki15s3S58R2Hm
spotify, "Happy Birthday Abraham", https://open.spotify.com/track/4o9m3gN1ht8lcweyXGy0Hb
spotify, "Happy Birthday Adrianne", https://open.spotify.com/track/0iCyrbMtiMbSFTXm873sqo
spotify, "Happy Birthday Akiva", https://open.spotify.com/track/40Yjue8enL2ZSCKCglNVz0
spotify, "Happy Birthday Alon, Alone", https://open.spotify.com/track/1uGypBic1flDzqQ1JFqyMN
spotify, "Happy Birthday Amina, Ameena", https://open.spotify.com/track/367nSVSSPXM7mbI4MvFAe5
spotify, "Happy Birthday Ari, Arie", https://open.spotify.com/track/31sLdrZ7syVsucxjaD1GeG
spotify, "Happy Birthday Avi, Avy", https://open.spotify.com/track/3UuNv01wKUuevakTwQq7kj
spotify, "Happy Birthday Berele, Berel", https://open.spotify.com/track/4SiCA1JTJFbY4Mrbwgm6pR
spotify, "Happy Birthday Chezzy, Chezi", https://open.spotify.com/track/1CsXhZiXQ0C49rKTb4d2Qn
spotify, "Happy Birthday CJ", https://open.spotify.com/track/4qEytOAE1mqApjMz56DqP4
spotify, "Happy Birthday Dan, Dann", https://open.spotify.com/track/42hnd9dMYMBiNnxzxFIRYk
spotify, "Happy Birthday Dovid, Dovyd", https://open.spotify.com/track/3nohv3fYthD5dnaBY8LcuF
spotify, "Happy Birthday Efi, Effy", https://open.spotify.com/track/2MjNgogDz39nlGkXMSlm8Y
spotify, "Happy Birthday Emil, Emile", https://open.spotify.com/track/6lHD7iLkgglnB5EMES16YJ
spotify, "Happy Birthday Fouad, Fuad", https://open.spotify.com/track/2dPZyoxLQ1JAGmWCHMnUQX
spotify, "Happy Birthday Garrett, Garret", https://open.spotify.com/track/0xxp0uAl69ZPQDZq11rszF
spotify, "Happy Birthday Getzy, Getzi", https://open.spotify.com/track/3RWyboZx2t7LmY425jYB8m
spotify, "Happy Birthday Gordon, Gorden", https://open.spotify.com/track/6tCSdUBuOhPFxhXky6IFzm
spotify, "Happy Birthday Joy, Joi", https://open.spotify.com/track/4kpHPf9UtjQ7F9zbWbfzGS
spotify, "Happy Birthday Leon, Leone", https://open.spotify.com/track/39DzygP0SkjQhCdY6u5PvN
spotify, "Happy Birthday Margo, Margaux", https://open.spotify.com/track/79Q7QozB0RRYFXSljUZwow
spotify, "Happy Birthday Mendel, Mendell", https://open.spotify.com/track/1S2el5F24wUNuKPaeGqmBa
spotify, "Happy Birthday Mendy, Mendi", https://open.spotify.com/track/0vi5enwWIfb3Mw4F54wY5X
spotify, "Happy Birthday Meredith, Meridith", https://open.spotify.com/track/3IGlGIjLmt1EdL5kxsJ2zF
spotify, "Happy Birthday Neorai", https://open.spotify.com/track/5Pg11bDmXhYuKMgE99O4Mv
spotify, "Happy Birthday Saadya, Saadia, Sadia", https://open.spotify.com/track/1Wd75IUD9kI0KWlbxmS1HU
spotify, "Happy Birthday Shlomo", https://open.spotify.com/track/2pEStkz3tRnn74vqGyDhSD
spotify, "Happy Birthday Sholly, Sholli", https://open.spotify.com/track/4Qme01pxolgTnvoDHUnbnO
spotify, "Happy Birthday Trice, Tryce", https://open.spotify.com/track/05FZerJYDNEFaV7b0LRKfu
spotify, "Happy Birthday Tzvika", https://open.spotify.com/track/7fnS2Zh1PYGeGARpjgXBcv
spotify, "Happy Birthday Yaakov, Yakov", https://open.spotify.com/track/1iHFbujKRPTZbKsYaqnqL2
spotify, "Happy Birthday Yehoshua, Yehoshuah", https://open.spotify.com/track/3xl4Rvvl6oxx0z035g0w8V
spotify, "Happy Birthday Yitzchak, Yitschak", https://open.spotify.com/track/5JFwahVPHgu66KzzF81RSq
spotify, "Happy Birthday Yosef", https://open.spotify.com/track/0f1g1xGEv5UyeHVkLX9uAf
spotify, "Happy Birthday Zev", https://open.spotify.com/track/1xQb6647VgsDK9UM9OFXKO
spotify, "Happy Birthday Adrian, Adrien, Adryan, Adryanne, Adrienne, Adriaan", https://open.spotify.com/track/2FvrxjWsK2sQtAziz1LrKw
spotify, "Happy Birthday Axel, Aksel, Axell, Axl, Axil, Aksell", https://open.spotify.com/track/7h9SYVpjYaSFnn4cbk63bx
spotify, "Happy Birthday Brayden, Braden, Braeden, Braiden, Braydon, Braedon", https://open.spotify.com/track/4Zfe6InyDQaaLOeJ9Y4iqt
spotify, "Happy Birthday Bryson, Brycen, Brysonn, Brysin, Brycyn, Bryssen", https://open.spotify.com/track/0apIcNpZNvTyszhogdOw7q
spotify, "Happy Birthday Carson, Karson, Karsen, Carsen, Carseon", https://open.spotify.com/track/1lK8cxLtdy84nemC3wmKpj
spotify, "Happy Birthday Colton, Kolton, Koltyn, Coalton, Colten, Kholten", https://open.spotify.com/track/35uXJImtodOpvdVKdeRgdg
spotify, "Happy Birthday Connor, Conor, Konnor, Konner, Connar, Konor", https://open.spotify.com/track/7hxuoCs8uh0iBS8YjhfzIG
spotify, "Happy Birthday Cooper, Coopar, Kooper, Kuuper, Koupur", https://open.spotify.com/track/6FKwFysbk9JHG4GZDBZPEi
spotify, "Happy Birthday Damian, Damien, Daymian, Damion, Daymien, Damiyan", https://open.spotify.com/track/3KMWbMlHgry811IkTI7gQl
spotify, "Happy Birthday Declan, Deaclan, Deklan, Deklen, Declen, Deklin", https://open.spotify.com/track/3iSANVZU2WDGxrv4IIQFJP
spotify, "Happy Birthday Dominic, Dominick, Domenic, Domenick, Dominyck, Domonic", https://open.spotify.com/track/4OuDUyvSeLUGy7uPyPlpSS
spotify, "Happy Birthday Easton, Eiston, Easten, Eeston, Eastyn, Eyston", https://open.spotify.com/track/6czWVdJSAJm5rRcD1YMzBu
spotify, "Happy Birthday Elias, Elyas, Eliaz, Eliahs, Elyus", https://open.spotify.com/track/2hqZTZm784GgdGZs3BOeFz
spotify, "Happy Birthday Elliot, Eliot, Eliott, Elliott, Eliette, Elyot", https://open.spotify.com/track/2ly1410cm33LFOQECF20o1
spotify, "Happy Birthday Ezekiel, Ezequiel, Eziekiel, Ezechiel, Ezekeil, Ezeqiel", https://open.spotify.com/track/51nZykR6FnNEEb7dTtsknP
spotify, "Happy Birthday Hudson, Hudsun, Hudsyn, Hudsen, Hudsson, Hudsin", https://open.spotify.com/track/6KjRUTHu3zdHsM8bGSMt7a
spotify, "Happy Birthday Hunter, Huntor, Huntur, Huntir, Huntar, Huntyr", https://open.spotify.com/track/2LeYErQpiYGdI2MzwbkokL
spotify, "Happy Birthday Ian, Iain, Ean, Eian, Yann", https://open.spotify.com/track/3DACC3ejqwNOLD34Q4r5KP
spotify, "Happy Birthday Jameson, Jamison, Jaymeson, Jaymison, Jemison, Jaymesen", https://open.spotify.com/track/2rpTYurVrqsU4ZYqvVvZ4l
spotify, "Happy Birthday Jeremiah, Jeramiah, Jerramiah, Jeremia", https://open.spotify.com/track/50UHfmjKuBRIx7vSnuq4pq
spotify, "Happy Birthday Kai, Kye, Cai", https://open.spotify.com/track/3k1awk6ECdSzZSetRSMP2W
spotify, "Happy Birthday Landon, Landen, Londen, Landin, Landyn, Landan", https://open.spotify.com/track/7rRk1dbZUz6xxdxL34Nn1P
spotify, "Happy Birthday Malachi, Malachy, Malechi, Malachee, Malakei, Malakhi", https://open.spotify.com/track/1iVBLDKYEyz1Bww4CDVadQ
spotify, "Happy Birthday Maverick, Mavrick, Mavryck, Maveric, Mavrik, Maveryck", https://open.spotify.com/track/2DQBQsgC4hFJyCBS1UbtAw
spotify, "Happy Birthday Miles, Myles, Mylz, Mylles, Milez", https://open.spotify.com/track/6PhWF2a8QcsGBjAWQZpghL
spotify, "Happy Birthday Nolan, Nolen, Nolin, Nolyn, Nolun, Nolynn", https://open.spotify.com/track/48fxmTc2XuxjJcDV0QGP1m
spotify, "Happy Birthday Raelynn, Raelynne, Raylynn, Rayelyn, Raelyne, Raelin", https://open.spotify.com/track/5zH17Qw6G3fNHVcQXR389E
spotify, "Happy Birthday Roman, Romain, Romann, Romeyn, Romen, Romeon", https://open.spotify.com/track/5422w3xzmGcKavJ0C94k3v
spotify, "Happy Birthday Rowan, Rowen, Rohan, Roan, Rowin", https://open.spotify.com/track/4yvGfhJPLjb4B9jI20Owns
spotify, "Happy Birthday Theodore, Theodor, Théodore, Thedor", https://open.spotify.com/track/7hhssnzFx95IgpEK8TFqGz
spotify, "Happy Birthday Xavier, Xzavier, Xaviar, Xzaviar, Xaviyr", https://open.spotify.com/track/0n1k9c27rRksUCgV2cLaR8
spotify, "Happy Birthday Zane, Zayn, Zaine, Zayne, Zain, Zaan", https://open.spotify.com/track/7kt7xMUwGPCz8YTT3uNX5w
spotify, "Happy Birthday Zayden, Zaiden, Zaden, Zaydon, Zaedyn, Zaidyn", https://open.spotify.com/track/74nGr4HfcCkzVvB1okXDA8
spotify, "Happy Birthday Zion, Zyon, Xion, Zhiyon, Zeon, Zian", https://open.spotify.com/track/0FabHkLFNBhMu8MQRjBP43
spotify, "Birthday Blast-Off Extented Mix", https://open.spotify.com/track/1euGJCA0tHeykwPe8izQqh
spotify, "Happy Birthday Amalia, Amalya, Amaliya, Amalija, Amallia", https://open.spotify.com/track/6SYBIeuOESHaawLrrf5R6g
spotify, "Happy Birthday Aria, Arya, Ariya, Aarya, Aryah, Ariyah", https://open.spotify.com/track/2qtzqbQcvyuefJAl3aDxss
spotify, "Happy Birthday Ariel, Arielle, Aryel, Aeriell, Ariele, Ariell", https://open.spotify.com/track/2pj9vKhOg4lYCLjpwYNq9q
spotify, "Happy Birthday Ayla, Aylla, Aila, Aillah, Aiylla, Ailla", https://open.spotify.com/track/52WiwY7WOfx3rwIEzMxFqV
spotify, "Happy Birthday Benji, Benjie, Bennji, Benjy, Benjee, Benje", https://open.spotify.com/track/2tyCyP7C37WGL6vu3UMGzn
spotify, "Happy Birthday Ciona", https://open.spotify.com/track/4XGbpwwcQs23aGzJCywWr9
spotify, "Happy Birthday Coby, Kobe, Kobie, Kobi, Kobey, Koby, Kobbie", https://open.spotify.com/track/72df9gzKKqw1DIB4hibGz7
spotify, "Happy Birthday DJ", https://open.spotify.com/track/6dDyeMH2Kzg0XnjZ7O81BX
spotify, "Happy Birthday Don, Donn, Donne, Dawn", https://open.spotify.com/track/1IGxc5T1Qloa4STzeSLXzZ
spotify, "Happy Birthday Emmanuel, Emanuelle, Emmanuell, Emmanuele, Imanuwell, Emmanuwell", https://open.spotify.com/track/3cICv8c1Ez9ajp3exOsceA
spotify, "Happy Birthday Even, Evan", https://open.spotify.com/track/3pKu53SRrmWeXQi0vQtUnG
spotify, "Happy Birthday Faye, Fay, Fey, Fae, Faei, Fai", https://open.spotify.com/track/4KpKd8gMqbedXC2pyQlWkA
spotify, "Happy Birthday Gigi", https://open.spotify.com/track/0dfFl2JroN5aONBJ049twU
spotify, "Happy Birthday Grandy", https://open.spotify.com/track/2wVD65IHOkEmW8sBBXR4vd
spotify, "Happy Birthday Isabelle, Isabell, Izabelle, Isabellle, Isabaelle, Issabel, Issabell", https://open.spotify.com/track/5vEp41iQQPwxUgf2CGz1iG
spotify, "Happy Birthday Joanie, Joni, Joanny, Jonnie, Joaneigh, Joany", https://open.spotify.com/track/6wSaecvVYIaCMfdmlb5Y4e
spotify, "Happy Birthday Johana, Johanna, Joana, Johannah, Joannah", https://open.spotify.com/track/1UFxc6wcnYNZyNKAY4yjIj
spotify, "Happy Birthday Libby", https://open.spotify.com/track/5fYVx0MSJHz7h9NeMybryZ
spotify, "Happy Birthday Madaline, Madalene, Madalyn, Maddaline, Maddalyn, Madelaine", https://open.spotify.com/track/5AkREEFKWaKEbbSejgt9cE
spotify, "Happy Birthday Mats", https://open.spotify.com/track/5J1R3bis0aQ2lAKg1vASyj
spotify, "Happy Birthday Maya", https://open.spotify.com/track/1Cyy5NT8gwyKzd7KXlcmbd
spotify, "Happy Birthday Mike", https://open.spotify.com/track/3plluThJuKkzd8lADe9reX
spotify, "Happy Birthday Molly, Mali", https://open.spotify.com/track/7te2MEsa40MSPA1dn9YlPy
spotify, "Happy Birthday Moon", https://open.spotify.com/track/0z0FxzCzKDi5IU4JDAo4QX
spotify, "Happy Birthday Naima", https://open.spotify.com/track/3OmthU1IXBTrtRH3K5ktXn
spotify, "Happy Birthday Natan", https://open.spotify.com/track/2KTrvBKdVwrb8h8BjpIzzx
spotify, "Happy Birthday Noon", https://open.spotify.com/track/0bO6SmlRIsnCunIp7o5het
spotify, "Happy Birthday Ori", https://open.spotify.com/track/4aXpStWrzBnzV2i05lkhJF
spotify, "Happy Birthday Robin, Robyn, Robynn, Robbin", https://open.spotify.com/track/4CFAcbkjKQ0xfXZUdMjhF4
spotify, "Happy Birthday Ruby, Rubi", https://open.spotify.com/track/0irUFGBpxReO06gAAWzKqX
spotify, "Happy Birthday Shai, Shy", https://open.spotify.com/track/5FgUvMbLduk8g762xY9tVU
spotify, "Happy Birthday Trudy", https://open.spotify.com/track/3c2pAps2flTboV3SYX4is8
spotify, "Happy Birthday Zali", https://open.spotify.com/track/4KgWmQ6JntVcI8un0hPfrr
spotify, "Happy Birthday Zen", https://open.spotify.com/track/0tKr5U0gRgBWNSH69Qo4ij
spotify, "Happy Birthday Vol. 9 Extented Mix", https://open.spotify.com/track/2b6lG23DYlCeZR3BKa1Yp6
spotify, "Happy Birthday Adelaede, Adelaid, Adellade, Adeleide, Adelade, Adalade", https://open.spotify.com/track/2ba0kuTPjHJrXoSDr3g4yl
spotify, "Happy Birthday Arina, Arena, Areena, Arine, Arynna, Areina", https://open.spotify.com/track/0kSAZ2aX0cDCaPtwuCOQuh
spotify, "Happy Birthday Atarah, Attara, Aterah, Atarra, Attarah, Atarrah", https://open.spotify.com/track/2uCRYwDRTeE6wi9fzuZPWo
spotify, "Happy Birthday Eva", https://open.spotify.com/track/6EnGzxOca2DnvVrzBwutju
spotify, "Happy Birthday Gahela, Gahella, Gahelaah, Gahelah, Gahyela", https://open.spotify.com/track/3xF36DH6It9h05SBIRB8oY
spotify, "Happy Birthday Genesis, Jennesis, Jenesys, Jenisis, Jenesiss", https://open.spotify.com/track/7JhSWaAZ9Dja0srD4BCQJK
spotify, "Happy Birthday Johana (Yohana)", https://open.spotify.com/track/5Waecdk8N0n6D1UxT7CUKm
spotify, "Happy Birthday Mandy, Mandi, Mandie, Mendi, Mandey, Maandi", https://open.spotify.com/track/4tM7h3ULz05lzbu47U9DBl
spotify, "Happy Birthday Mary, Marie, Mari, Maree, Marrie, Merrie", https://open.spotify.com/track/7aQXNV4lZBrsBVPbXA8Ae0
spotify, "Happy Birthday Megan, Meghan, Meagan, Meaghan, Meggan, Megyn", https://open.spotify.com/track/5gBRsccYMQPAGAbEA0mzhj
spotify, "Happy Birthday Melissa, Melisa, Melisah, Melisza, Mellisa", https://open.spotify.com/track/08n9lAc8IwSSykttdT20mo
spotify, "Happy Birthday Michelle, Michel, Michell, Mishell, Mychelle, Michele", https://open.spotify.com/track/7I8FFZWCUuLoGz0IGGub6h
spotify, "Happy Birthday Nancy, Nanci, Nancie, Nansi, Nancey, Nancee", https://open.spotify.com/track/4MzIU1gPhWQ4qhd47y6JPF
spotify, "Happy Birthday Natalie, Nathalie, Natali, Nathali, Natalee, Nataly", https://open.spotify.com/track/7tth8vXkERycJCYiN7V8cQ
spotify, "Happy Birthday Neva", https://open.spotify.com/track/4mmnBKiADYFOYXn9ckGgdM
spotify, "Happy Birthday Nicole, Nichole, Nikole, Nikkol, Nickol, Nycoll", https://open.spotify.com/track/39O03vot0ESb0TFsZ9DwfZ
spotify, "Happy Birthday Olivia, Olyvia, Olivea, Olyviah", https://open.spotify.com/track/52SvRNwRWmLNQNKOj78wwP
spotify, "Happy Birthday Pamela, Pamelah, Pamella, Pameela, Pahmela, Pamyla", https://open.spotify.com/track/1BUG0hWcvWRv3txsh3STCp
spotify, "Happy Birthday Patricia, Patrycia, Patrisha, Patrysha, Pattricia, Patryssia", https://open.spotify.com/track/6xNLcTXdGjNLAOxXg8joK5
spotify, "Happy Birthday Rachel, Rachael, Rachelle, Raechel, Raychel, Rachyl", https://open.spotify.com/track/5AVnBNvN4NY2epEwWQQhcj
spotify, "Happy Birthday Rebecca, Rebekah, Rebeckah, Rebbecca, Rebeccah, Rebeka", https://open.spotify.com/track/0WeLaah6c9By1Hyv1PGKYH
spotify, "Happy Birthday Ruth, Rooth, Ruthe, Roothe, Reuth, Ruuth", https://open.spotify.com/track/5DSOYMFzXuX8LaOvFPKYaZ
spotify, "Happy Birthday Samantha", https://open.spotify.com/track/6do4jj4VH9zIrl2xJJj6SL
spotify, "Happy Birthday Sandra, Sahndra, Xandra, Sanndra, Saundra", https://open.spotify.com/track/0im2cnuigovQJ7pPPQqH2H
spotify, "Happy Birthday Sarah, Sara, Sera, Saira, Sarra, Cera", https://open.spotify.com/track/6ZcviDAZYwPFGwJaxx68A2
spotify, "Happy Birthday Scarlett, Scarlet, Scarlete, Scarlette, Skarlett, Skarlet", https://open.spotify.com/track/5H1KJJllAZAhAO0PRXcmzU
spotify, "Happy Birthday Sharon, Sharron, Sharen, Sharyn, Sharran, Charron", https://open.spotify.com/track/3lBIyE5d9HbDOOwuXHDIId
spotify, "Happy Birthday Shirley, Sherley, Shirlie, Shurley, Shyrley, Shearley", https://open.spotify.com/track/7xaeUDdNcTaFYfKdNlvGZE
spotify, "Happy Birthday Sophia, Sofia, Sofiya, Soffia, Sophya, Sophiia", https://open.spotify.com/track/07GgSAGiEZP1t7Y6WtEMw6
spotify, "Happy Birthday Stephanie, Stefanie, Stephaney, Stefani, Stefanny, Stepfanie", https://open.spotify.com/track/64ridyBbgK9yFJSQrEij4z
spotify, "Happy Birthday Susan, Susann, Suzan, Susane, Suzzane, Suzon", https://open.spotify.com/track/60q9cjYmOmogy7JXJd1prg
spotify, "Happy Birthday Teresa, Theresa", https://open.spotify.com/track/7GYcJuQRXVfJNcuKCzMepp
spotify, "Happy Birthday Vera", https://open.spotify.com/track/1oiWEk9KFFDSxKYUKykNwO
spotify, "Happy Birthday Victoria, Viktoriya, Vittoria, Victorea, Vyctoria, Viktoria", https://open.spotify.com/track/7rGiTLTdYjpEEvaiAWr1nM
spotify, "Happy Birthday Vol. 8 Extented Mix", https://open.spotify.com/track/4uIYLkmYdj8C4a3AqwYFg9
spotify, "Happy Birthday Gerald, Jerald, Jerrold, Jerold", https://open.spotify.com/track/5eQh6XMYijSY9ruj2b1voZ
spotify, "Happy Birthday Gregory", https://open.spotify.com/track/75RzJSr7CaRncH1gt7IqtT
spotify, "Happy Birthday Harold, Herald, Herold, Harrold, Hariold", https://open.spotify.com/track/5hvMkMpdtvODcrFKPhEXnw
spotify, "Happy Birthday Henry, Henri, Henrie", https://open.spotify.com/track/2GdIcy9XN7CFbMhhn0ueBi
spotify, "Happy Birthday Jack", https://open.spotify.com/track/0KugYqkwop1wqsqy6xoThQ
spotify, "Happy Birthday Jacob, Jakob, Jaycob", https://open.spotify.com/track/4HL2IaXCxiIiXzjA5PSHmm
spotify, "Happy Birthday James, Jaymes, Jaimz, Jaimez, Jamez, Jaymz", https://open.spotify.com/track/7J3YKdRpZTOWPLVOMobax7
spotify, "Happy Birthday Jason, Jayson, Jaison, Jaycen", https://open.spotify.com/track/3QXw5yjkZJeqgeY5qQueeT
spotify, "Happy Birthday Jeffrey, Geoffery, Jeffery, Geoffrey, Jeffrie", https://open.spotify.com/track/4uL8KoAGzsGdWTlTZY3FmT
spotify, "Happy Birthday Jeremy, Jeremey, Jeremi, Jeramie, Jermey, Jeremie, Jairemie", https://open.spotify.com/track/4AH0dzkzf6U0ulDsSXf6Qd
spotify, "Happy Birthday Jerry, Jeri, Jerrie, Jerrey, Jery, Jerey", https://open.spotify.com/track/6Cst48IUNkWidEFXpHxcke
spotify, "Happy Birthday Jesse, Jessy, Jessey, Jessi, Jesi, Jessee", https://open.spotify.com/track/28ccaUO17FgCGDR2nC0pXJ
spotify, "Happy Birthday Joe, Jo, Joh, Jow", https://open.spotify.com/track/7yX8hwdFyJFkgeZ9MZQawA
spotify, "Happy Birthday John, Jon, Jonn, Jhon, Jawn", https://open.spotify.com/track/6jp3DGQsgQ7eemUa5O6oXD
spotify, "Happy Birthday Jonathan, Jonathon, Jonothan, Johnathan, Jhonathan, Jonnathan", https://open.spotify.com/track/31vUuuno4Df1a29V5xZ2x2
spotify, "Happy Birthday Jordan, Jorden, Jordyn, Jourdan, Jurdan, Jordain", https://open.spotify.com/track/3VBbFV44qh3JZTTN7brQBt
spotify, "Happy Birthday Jose", https://open.spotify.com/track/2XLclqFlesL6yb4L4mcgur
